recipe_id,label,recording_key,row_count,mae,rmse,r2,bias,seed_count,row_count_std,mae_std,rmse_std,r2_std,bias_std
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m57_191105_153915,5.0,0.2154518562151234,0.2349884851253523,0.0356686982636106,0.1286254117041862,10,0.0,0.0688500891855107,0.0694715734058918,0.5035462219976784,0.0928637666592344
fpos_context_stack,Context-first source stack,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0B,11.0,0.0462795560278049,0.0656064484298466,0.8850053220828068,-0.0244196769963831,9,0.0,0.0203444885521767,0.0319242585853698,0.0972129697347027,0.0371143730448608
fpos_context_stack,Context-first source stack,PAIRED_KAMPFF::paired_kampff::2014_11_25_Pair_3_0,6.0,0.081970407352099,0.1188786841176861,0.6559228680338337,0.0072500413951699,8,0.0,0.0398441886737546,0.0446467570769611,0.2098735016914901,0.0485597188954715
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_BOYDEN::paired_boyden32c::1103_1_1,10.0,0.0646033512626951,0.0770195431535106,-0.0313026953325003,-0.0190932125664583,10,0.0,0.0214785099575759,0.0213938203660423,0.5793573012703751,0.0455188581664052
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_BOYDEN::paired_boyden32c::419_1_8,11.0,0.0490345729434913,0.0633654995321792,0.0894967648099489,-0.0347955859548916,9,0.0,0.0043452572952909,0.007062671805745,0.2000678527449882,0.0178858422272627
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.001,1.0,0.4677893327645502,0.4677893327645502,,-0.4677893327645502,12,0.0,0.1126325538249699,0.1126325538249699,0.0,0.1126325538249699
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.002,8.0,0.1405951804645942,0.1994893133773061,-0.1696260336068954,0.0038733759627471,11,0.0,0.0344469225122856,0.0314171621302478,0.376415315544174,0.0585697104043208
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m139_200114_191955,3.0,0.3060142867964567,0.3293213781397269,-6.01138462366703,-0.3033916511522656,12,0.0,0.0921651685553812,0.0889172346388824,3.5378746257108844,0.0964692792329606
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m139_200114_222743,7.0,0.1052367961670561,0.1210791189725072,-0.5818124912174037,0.0912009113761435,13,0.0,0.0259703287090118,0.0254631385846638,0.6494283769259488,0.035059813059313
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m14_190326_155432,3.0,0.1395797768473944,0.1695172709887138,-4.695840107454577,0.1360771302248518,14,0.0,0.092517695652704,0.0887903176647663,5.565950465277104,0.0950269838912162
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m15_190315_142052_cell1,6.0,0.2296379938183906,0.2696868929006271,0.183075349424791,-0.0535099375198103,10,0.0,0.0323051631829876,0.0376095619096334,0.2262844127933392,0.0666327080550878
fpos_pre_waveform_unlabeled,Trust-filtered unlabeled stack,PAIRED_ENGLISH::paired_english::m15_190315_152315_cell1,6.0,0.1991821276501537,0.2547538397123924,0.311431119561527,0.0982910428098259,10,0.0,0.0556363892786153,0.0447694197141401,0.2401866156058187,0.1255962329742944
